run_rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,label,point_index,gen,best_curve,best_ga,best_known,gap_to_best_known,stop_reason
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,38,37.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,39,38.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,40,39.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,41,40.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,42,41.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,43,42.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,44,43.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,45,44.0,230.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,46,45.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,47,46.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,48,47.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,49,48.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,50,49.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,51,50.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,52,51.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,53,52.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,54,53.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,55,54.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,56,55.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,57,56.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,58,57.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,59,58.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,60,59.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,61,60.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,62,61.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,63,62.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,64,63.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,65,64.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,66,65.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,67,66.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,68,67.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,69,68.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,70,69.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,71,70.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,72,71.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,73,72.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,74,73.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,75,74.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,76,75.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,77,76.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,78,77.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,79,78.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,80,79.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,81,80.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,82,81.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,83,82.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,84,83.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,85,84.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,86,85.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,87,86.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,88,87.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,89,88.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,90,89.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,91,90.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,92,91.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,93,92.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,94,93.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,95,94.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,96,95.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,97,96.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,98,97.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,99,98.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,100,99.0,229.0,229.0,214.0,15.0,max_generations
7,decuple,generational,1,0.9,swap,priority_rules,generational/priority_rules/swap,101,100.0,229.0,229.0,214.0,15.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,1,0.0,256.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,2,1.0,254.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,3,2.0,253.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,4,3.0,245.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,5,4.0,245.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,6,5.0,245.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,7,6.0,245.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,8,7.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,9,8.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,10,9.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,11,10.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,12,11.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,13,12.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,14,13.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,15,14.0,240.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,16,15.0,238.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,17,16.0,238.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,18,17.0,236.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,19,18.0,236.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,20,19.0,236.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,21,20.0,235.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,22,21.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,23,22.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,24,23.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,25,24.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,26,25.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,27,26.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,28,27.0,234.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,29,28.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,30,29.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,31,30.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,32,31.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,33,32.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,34,33.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,35,34.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,36,35.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,37,36.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,38,37.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,39,38.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,40,39.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,41,40.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,42,41.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,43,42.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,44,43.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,45,44.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,46,45.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,47,46.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,48,47.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,49,48.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,50,49.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,51,50.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,52,51.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,53,52.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,54,53.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,55,54.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,56,55.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,57,56.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,58,57.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,59,58.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,60,59.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,61,60.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,62,61.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,63,62.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,64,63.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,65,64.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,66,65.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,67,66.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,68,67.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,69,68.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,70,69.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,71,70.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,72,71.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,73,72.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,74,73.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,75,74.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,76,75.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,77,76.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,78,77.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,79,78.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,80,79.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,81,80.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,82,81.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,83,82.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,84,83.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,85,84.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,86,85.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,87,86.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,88,87.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,89,88.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,90,89.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,91,90.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,92,91.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,93,92.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,94,93.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,95,94.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,96,95.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,97,96.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,98,97.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,99,98.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,100,99.0,232.0,232.0,214.0,18.0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,101,100.0,232.0,232.0,214.0,18.0,max_generations
